itm_variag_pony|Variag Pony
itm_variag_pony_pl|Variag Pony
itm_variag_kataphrakt|Easterling Warhorse
itm_variag_kataphrakt_pl|Easterling Warhorse
itm_warg_1b|Warg
itm_warg_1b_pl|Warg
itm_warg_1c|Warg
itm_warg_1c_pl|Warg
itm_warg_1d|Warg
itm_warg_1d_pl|Warg
itm_wargarmored_1b|Armored Warg
itm_wargarmored_1b_pl|Armored Warg
itm_wargarmored_1c|Armored Warg
itm_wargarmored_1c_pl|Armored Warg
itm_wargarmored_2b|Armored Warg
itm_wargarmored_2b_pl|Armored Warg
itm_wargarmored_2c|Armored Warg
itm_wargarmored_2c_pl|Armored Warg
itm_wargarmored_3a|Armored Warg
itm_wargarmored_3a_pl|Armored Warg
itm_warg_reward|Huge Warg
itm_warg_reward_pl|Huge Warg
itm_animal_big|Big Animal
itm_animal_big_pl|Big Animal
itm_animal_small|Small Animal
itm_animal_small_pl|Small Animal
itm_troll_weapon_long|Giant Halberd
itm_troll_weapon_long_pl|Giant Halberd
itm_troll_weapon_dmg|Giant Mace
itm_troll_weapon_dmg_pl|Giant Mace
itm_tree_trunk_club_a|Tree Trunk
itm_tree_trunk_club_a_pl|Tree Trunk
itm_troll_aoe|troll aoe
itm_troll_aoe_pl|troll aoe
itm_free_2_handed_axe|Northmen Longaxe
itm_free_2_handed_axe_pl|Northmen Longaxe
itm_free_giant_hammer|Giant Hammer
itm_free_giant_hammer_pl|Giant Hammer
itm_giant_mace|Giant Mace
itm_giant_mace_pl|Giant Mace
itm_troll_shield_a|Troll Shield
itm_troll_shield_a_pl|Troll Shield
itm_free_olog_feet_boots|Olog Hai Feet
itm_free_olog_feet_boots_pl|Olog Hai Feet
itm_free_olog_head_helm|Olog Hai Head
itm_free_olog_head_helm_pl|Olog Hai Head
itm_free_olog_head_helm_b|Olog Hai Head
itm_free_olog_head_helm_b_pl|Olog Hai Head
itm_free_olog_head_helm_c|Olog Hai Head
itm_free_olog_head_helm_c_pl|Olog Hai Head
itm_free_olog_body|Olog Hai Armor
itm_free_olog_body_pl|Olog Hai Armor
itm_free_olog_body_b|Olog Hai Armor
itm_free_olog_body_b_pl|Olog Hai Armor
itm_free_olog_hands|Olog Hai Hands
itm_free_olog_hands_pl|Olog Hai Hands
itm_warg_ghost_armour|HIDEME armour
itm_warg_ghost_armour_pl|HIDEME armour
itm_warg_ghost_lance|HIDEME lance
itm_warg_ghost_lance_pl|HIDEME lance
itm_arrows|Arrows
itm_arrows_pl|Arrows
itm_gondor_arrows|Gondor Arrows
itm_gondor_arrows_pl|Gondor Arrows
itm_orc_javelin|Orc Heavy Javelin
itm_orc_javelin_pl|Orc Heavy Javelin
itm_khergit_arrows|Rohirrim Arrows
itm_khergit_arrows_pl|Rohirrim Arrows
itm_free_rohan_arrows_2|Rohirrim Arrows
itm_free_rohan_arrows_2_pl|Rohirrim Arrows
itm_harad_arrows|Haradrim Arrows
itm_harad_arrows_pl|Haradrim Arrows
itm_corsair_arrows|Corsair Arrows
itm_corsair_arrows_pl|Corsair Arrows
itm_ithilien_arrows|Ithilien Arrows
itm_ithilien_arrows_pl|Ithilien Arrows
itm_woodelf_arrows|Woodelf Arrows
itm_woodelf_arrows_pl|Woodelf Arrows
itm_elven_arrows|Elven Arrows
itm_elven_arrows_pl|Elven Arrows
itm_orc_hook_arrow|Orc Hook Arrows
itm_orc_hook_arrow_pl|Orc Hook Arrows
itm_isengard_arrow|Isengard Arrows
itm_isengard_arrow_pl|Isengard Arrows
itm_free_pilgrim_disguise|Pilgrim Disguise
itm_free_pilgrim_disguise_pl|Pilgrim Disguise
itm_leather_gloves|Leather Gloves
itm_leather_gloves_pl|Leather Gloves
itm_mail_mittens|Mail Mittens
itm_mail_mittens_pl|Mail Mittens
itm_leather_boots|Leather Boots
itm_leather_boots_pl|Leather Boots
itm_leather_boots_dark|Rider Boots
itm_leather_boots_dark_pl|Rider Boots
itm_splinted_greaves|Splinted Greaves
itm_splinted_greaves_pl|Splinted Greaves
itm_white_tunic_a|Civilian Outfit
itm_white_tunic_a_pl|Civilian Outfit
itm_rohan_shoes|Leather Shoes
itm_rohan_shoes_pl|Leather Shoes
itm_furry_boots|Furry Boots
itm_furry_boots_pl|Furry Boots
itm_free_blue_tunic|Blue Tunic
itm_free_blue_tunic_pl|Blue Tunic
itm_black_tunic|Black Tunic
itm_black_tunic_pl|Black Tunic
itm_hood_black|Black Hood
itm_hood_black_pl|Black Hood
itm_hood_green|Green Hood
itm_hood_green_pl|Green Hood
itm_hood_grey|Grey Hood
itm_hood_grey_pl|Grey Hood
itm_hood_leather|Leather Hood
itm_hood_leather_pl|Leather Hood
itm_mail_coif|Mail Coif
itm_mail_coif_pl|Mail Coif
itm_free_green_dress|Green Dress
itm_free_green_dress_pl|Green Dress
itm_free_tld_tunic|Tunic
itm_free_tld_tunic_pl|Tunic
itm_axe_a|Northmen Axe
itm_axe_a_pl|Northmen Axe
itm_axe_b|Northmen Bearded Axe
itm_axe_b_pl|Northmen Bearded Axe
itm_axe_c|Northmen Axe
itm_axe_c_pl|Northmen Axe
itm_axe_d|Northmen Axe
itm_axe_d_pl|Northmen Axe
itm_long_bearded_axe|Northmen Bearded Longaxe
itm_long_bearded_axe_pl|Northmen Bearded Longaxe
itm_2_handed_axe|Northmen Longaxe
itm_2_handed_axe_pl|Northmen Longaxe
itm_shortened_spear|Shortened Spear
itm_shortened_spear_pl|Shortened Spear
itm_spear|Spear
itm_spear_pl|Spear
itm_light_lance|Light Lance
itm_light_lance_pl|Light Lance
itm_lance|Lance
itm_lance_pl|Lance
itm_tab_shield_small_round_b|Round Cavalry Shield
itm_tab_shield_small_round_b_pl|Round Cavalry Shield
itm_short_bow|Short Bow
itm_short_bow_pl|Short Bow
itm_regular_bow|Bow
itm_regular_bow_pl|Bow
itm_nomad_bow|Nomad Bow
itm_nomad_bow_pl|Nomad Bow
itm_gondor_bow|Gondor Bow
itm_gondor_bow_pl|Gondor Bow
itm_strong_bow|Strong Bow
itm_strong_bow_pl|Strong Bow
itm_elven_bow|Elven Bow
itm_elven_bow_pl|Elven Bow
itm_corsair_bow|Corsair Bow
itm_corsair_bow_pl|Corsair Bow
itm_dwarf_horn_bow|Dwarf Horn Bow
itm_dwarf_horn_bow_pl|Dwarf Horn Bow
itm_dwarf_short_bow|Dwarf Short Bow
itm_dwarf_short_bow_pl|Dwarf Short Bow
itm_harad_bow|Harad Curved Bow
itm_harad_bow_pl|Harad Curved Bow
itm_lg_bow|Eagle Guard Bow
itm_lg_bow_pl|Eagle Guard Bow
itm_riv_bow|Rivendell Bow
itm_riv_bow_pl|Rivendell Bow
itm_rhun_bow|Balchoth Bow
itm_rhun_bow_pl|Balchoth Bow
itm_lorien_bow|Galadhrim Bow
itm_lorien_bow_pl|Galadhrim Bow
itm_isengard_large_bow|Isengard Large Bow
itm_isengard_large_bow_pl|Isengard Large Bow
itm_dale_bow|Dale Bow
itm_dale_bow_pl|Dale Bow
itm_uruk_bow|Orc Horn Bow
itm_uruk_bow_pl|Orc Horn Bow
itm_mirkwood_bow|Mirkwood Bow
itm_mirkwood_bow_pl|Mirkwood Bow
itm_dunland_javelin|Dunland Javelins
itm_dunland_javelin_pl|Dunland Javelins
itm_orc_throwing_arrow|Orc Darts
itm_orc_throwing_arrow_pl|Orc Darts
itm_heavy_throwing_spear|Heavy Throwing Spear
itm_heavy_throwing_spear_pl|Heavy Throwing Spear
itm_javelin|Javelin
itm_javelin_pl|Javelin
itm_harad_javelin|Harad Javelin
itm_harad_javelin_pl|Harad Javelin
itm_gondor_javelin|Gondor Javelin
itm_gondor_javelin_pl|Gondor Javelin
itm_rohirrim_throwing_axe|Northmen Throwing Axes
itm_rohirrim_throwing_axe_pl|Northmen Throwing Axes
itm_loss_throwing_axes|Lossarnach Throwing Axes
itm_loss_throwing_axes_pl|Lossarnach Throwing Axes
itm_free_dunedain_helm_a|Arnor Light Helm
itm_free_dunedain_helm_a_pl|Arnor Light Helm
itm_free_dunedain_helm_b|Arnor Helm
itm_free_dunedain_helm_b_pl|Arnor Helm
itm_arnor_helm_c|Arnor Decorated Helm
itm_arnor_helm_c_pl|Arnor Decorated Helm
itm_arnor_helm_b|Arnor Helm
itm_arnor_helm_b_pl|Arnor Helm
itm_arnor_helm_a|Arnor Light Helm
itm_arnor_helm_a_pl|Arnor Light Helm
itm_free_arnor_armor_a|Arnorian Armor
itm_free_arnor_armor_a_pl|Arnorian Armor
itm_arnor_light_a|Dunedain Ranger Jerkin
itm_arnor_light_a_pl|Dunedain Ranger Jerkin
itm_arnor_light_b|Dunedain Ranger Mail
itm_arnor_light_b_pl|Dunedain Ranger Mail
itm_arnor_med_a|Dunedain Ranger Coat
itm_arnor_med_a_pl|Dunedain Ranger Coat
itm_arnor_med_b|Dunedain Mail
itm_arnor_med_b_pl|Dunedain Mail
itm_arnor_heavy|Arnorian High Armor
itm_arnor_heavy_pl|Arnorian High Armor
itm_arnor_greaves|Arnorian Greaves
itm_arnor_greaves_pl|Arnorian Greaves
itm_arnor_shield_c|Arnor Cavalry Shield
itm_arnor_shield_c_pl|Arnor Cavalry Shield
itm_arnor_shield_a|Arnor Round Shield
itm_arnor_shield_a_pl|Arnor Round Shield
itm_arnor_sword_c|Arnor War Sword
itm_arnor_sword_c_pl|Arnor War Sword
itm_arnor_sword_a|Arnor Bastard Sword
itm_arnor_sword_a_pl|Arnor Bastard Sword
itm_arnor_sword_f|Arnor Shortsword
itm_arnor_sword_f_pl|Arnor Shortsword
itm_free_arnor_sword_a|Arnor Bastard Sword
itm_free_arnor_sword_a_pl|Arnor Bastard Sword
itm_free_arnor_shield_c|Arnor Cavalry Shield
itm_free_arnor_shield_c_pl|Arnor Cavalry Shield
itm_free_arnor_sword_f|Arnor Shortsword
itm_free_arnor_sword_f_pl|Arnor Shortsword
itm_riv_helm_a|Rivendell Coif
itm_riv_helm_a_pl|Rivendell Coif
itm_riv_helm_b|Rivendell Archer Helm
itm_riv_helm_b_pl|Rivendell Archer Helm
itm_riv_helm_c|Rivendell Infantry Helm
itm_riv_helm_c_pl|Rivendell Infantry Helm
itm_free_riv_helm_glorfi|Glorfi Hair
itm_free_riv_helm_glorfi_pl|Glorfi Hair
itm_tiara_reward|Elf Lord Tiara
itm_tiara_reward_pl|Elf Lord Tiara
itm_riv_shield_a|Rivendell Shield
itm_riv_shield_a_pl|Rivendell Shield
itm_riv_shield_b|Rivendell Shield
itm_riv_shield_b_pl|Rivendell Shield
itm_riv_bas_sword|Rivendell Bastard Sword
itm_riv_bas_sword_pl|Rivendell Bastard Sword
itm_riv_1h_sword|Rivendell Sword
itm_riv_1h_sword_pl|Rivendell Sword
itm_riv_riding_sword|Rivendell Longsword
itm_riv_riding_sword_pl|Rivendell Longsword
itm_riv_archer_sword|Rivendell Short Sword
itm_riv_archer_sword_pl|Rivendell Short Sword
itm_riv_spear|Rivendell Spear
itm_riv_spear_pl|Rivendell Spear
itm_riv_light|Rivendell Tunic
itm_riv_light_pl|Rivendell Tunic
itm_riv_leather|Rivendell Leather Armor
itm_riv_leather_pl|Rivendell Leather Armor
itm_riv_foot_mail|Rivendell Mail
itm_riv_foot_mail_pl|Rivendell Mail
itm_riv_foot_scale|Rivendell Scale
itm_riv_foot_scale_pl|Rivendell Scale
itm_riv_surcoat|Rivendell Surcoat
itm_riv_surcoat_pl|Rivendell Surcoat
itm_riv_knight|Rivendell Knightly Armour
itm_riv_knight_pl|Rivendell Knightly Armour
itm_riv_armor_h_archer|Rivendell Armor
itm_riv_armor_h_archer_pl|Rivendell Armor
itm_free_riv_armor_leader|Rivendell Leader Armor
itm_free_riv_armor_leader_pl|Rivendell Leader Armor
itm_riv_boots|Rivendell Boots
itm_riv_boots_pl|Rivendell Boots
itm_gon_footman|Gondor Mail Shirt
itm_gon_footman_pl|Gondor Mail Shirt
itm_gon_jerkin|Gondor Jerkin
itm_gon_jerkin_pl|Gondor Jerkin
itm_gon_regular|Gondor Heavy Mail
itm_gon_regular_pl|Gondor Heavy Mail
itm_gon_bowman|Gondor Gambeson
itm_gon_bowman_pl|Gondor Gambeson
itm_gon_archer|Gondor Gambeson with Cloak
itm_gon_archer_pl|Gondor Gambeson with Cloak
itm_gon_noble_cloak|Gondor Noble's Jerkin
itm_gon_noble_cloak_pl|Gondor Noble's Jerkin
itm_gon_squire|Gondor Mail with Cloak
itm_gon_squire_pl|Gondor Mail with Cloak
itm_gon_knight|Gondor Heavy Mail and Cloak
itm_gon_knight_pl|Gondor Heavy Mail and Cloak
itm_gon_ranger_cloak|Gondor Ranger Cloak
itm_gon_ranger_cloak_pl|Gondor Ranger Cloak
itm_gon_ranger_skirt|Gondor Ranger Skirt
itm_gon_ranger_skirt_pl|Gondor Ranger Skirt
itm_gon_steward_guard|Gondor Steward Guard Armor
itm_gon_steward_guard_pl|Gondor Steward Guard Armor
itm_gon_tower_guard|Gondor Tower Guard Armor
itm_gon_tower_guard_pl|Gondor Tower Guard Armor
itm_gon_tower_knight|Gondor Tower Knight Armor
itm_gon_tower_knight_pl|Gondor Tower Knight Armor
itm_gon_leader_surcoat_cloak|Gondor Leader's Surcoat
itm_gon_leader_surcoat_cloak_pl|Gondor Leader's Surcoat
itm_gondor_ranger_hood|Green Hood
itm_gondor_ranger_hood_pl|Green Hood
itm_gondor_ranger_hood_mask|Gondor Ranger Hood
itm_gondor_ranger_hood_mask_pl|Gondor Ranger Hood
itm_gondor_light_greaves|Gondorian Leather Greaves
itm_gondor_light_greaves_pl|Gondorian Leather Greaves
itm_gondor_med_greaves|Gondorian Medium Greaves
itm_gondor_med_greaves_pl|Gondorian Medium Greaves
itm_gondor_heavy_greaves|Gondorian Mailed Greaves
itm_gondor_heavy_greaves_pl|Gondorian Mailed Greaves
itm_free_gondorian_light_helm|Gondorian Footman Helm
itm_free_gondorian_light_helm_pl|Gondorian Footman Helm
itm_free_gondor_infantry_helm|Gondor Infantry Helm
itm_free_gondor_infantry_helm_pl|Gondor Infantry Helm
itm_free_gondor_auxila_helm|Gondor Light Helm
itm_free_gondor_auxila_helm_pl|Gondor Light Helm
itm_gondor_auxila_helm|Gondor Light Helm
itm_gondor_auxila_helm_pl|Gondor Light Helm
itm_gondorian_archer_helm|Gondor Archer Helm
itm_gondorian_archer_helm_pl|Gondor Archer Helm
itm_tower_archer_helm|Tower Archer Helm
itm_tower_archer_helm_pl|Tower Archer Helm
itm_gondor_leader_helm|Gondor High Helmet
itm_gondor_leader_helm_pl|Gondor High Helmet
itm_tower_guard_helm|Tower Guard Helm
itm_tower_guard_helm_pl|Tower Guard Helm
itm_gondor_citadel_knight_helm|Citadel Knight Helm
itm_gondor_citadel_knight_helm_pl|Citadel Knight Helm
itm_gondor_infantry_helm|Gondor Infantry Helm
itm_gondor_infantry_helm_pl|Gondor Infantry Helm
itm_gondor_knight_helm|Gondor Cavalry Helm
itm_gondor_knight_helm_pl|Gondor Cavalry Helm
itm_gondor_dolamroth_helm|Dol Amroth Helm
itm_gondor_dolamroth_helm_pl|Dol Amroth Helm
itm_swan_knight_helm|Swan Knight Helm
itm_swan_knight_helm_pl|Swan Knight Helm
itm_gondor_lamedon_helm|Lamedon Helm
itm_gondor_lamedon_helm_pl|Lamedon Helm
itm_gondor_lamedon_leader_helm|Lamedon High Helmet
itm_gondor_lamedon_leader_helm_pl|Lamedon High Helmet
itm_blackroot_archer|Blackroot Vale Cloaked Gambeson
itm_blackroot_archer_pl|Blackroot Vale Cloaked Gambeson
itm_blackroot_bowman|Blackroot Vale Cloaked Jerkin
itm_blackroot_bowman_pl|Blackroot Vale Cloaked Jerkin
itm_blackroot_footman|Blackroot Vale Jerkin
itm_blackroot_footman_pl|Blackroot Vale Jerkin
itm_blackroot_warrior|Blackroot Vale Gambeson
itm_blackroot_warrior_pl|Blackroot Vale Gambeson
itm_blackroot_leader|Blackroot Vale Mail
itm_blackroot_leader_pl|Blackroot Vale Mail
itm_blackroot_hood|Black Hood
itm_blackroot_hood_pl|Black Hood
itm_dol_hauberk|Dol Amroth Hauberk
itm_dol_hauberk_pl|Dol Amroth Hauberk
itm_dol_heavy_mail|Dol Amroth Heavy Mail
itm_dol_heavy_mail_pl|Dol Amroth Heavy Mail
itm_dol_padded_coat|Dol Amroth Padded Coat
itm_dol_padded_coat_pl|Dol Amroth Padded Coat
itm_dol_shirt|Dol Amroth Shirt
itm_dol_shirt_pl|Dol Amroth Shirt
itm_dol_very_heavy_mail|Dol Amroth Very Heavy Mail
itm_dol_very_heavy_mail_pl|Dol Amroth Very Heavy Mail
itm_dol_greaves|Dol Amroth Greaves
itm_dol_greaves_pl|Dol Amroth Greaves
itm_dol_shoes|Dol Amroth Light Boots
itm_dol_shoes_pl|Dol Amroth Light Boots
itm_lamedon_clansman|Lamedon Clansman Armor
itm_lamedon_clansman_pl|Lamedon Clansman Armor
itm_lamedon_footman|Lamedon Footman Armor
itm_lamedon_footman_pl|Lamedon Footman Armor
itm_lamedon_knight|Lamedon Knight Armor
itm_lamedon_knight_pl|Lamedon Knight Armor
itm_lamedon_leader_surcoat_cloak|Lamedon Leader Armor
itm_lamedon_leader_surcoat_cloak_pl|Lamedon Leader Armor
itm_lamedon_warrior|Lamedon Warrior Armor
itm_lamedon_warrior_pl|Lamedon Warrior Armor
itm_lamedon_veteran|Lamedon Veteran Armor
itm_lamedon_veteran_pl|Lamedon Veteran Armor
itm_lamedon_vet_warrior|Lamedon Veteran Warrior Armor
itm_lamedon_vet_warrior_pl|Lamedon Veteran Warrior Armor
itm_lamedon_hood|Hood
itm_lamedon_hood_pl|Hood
itm_pinnath_archer|Pinnath Gelin Archer Armor
itm_pinnath_archer_pl|Pinnath Gelin Archer Armor
itm_pinnath_footman|Pinnath Gelin Footman Armor
itm_pinnath_footman_pl|Pinnath Gelin Footman Armor
itm_pinnath_leader|Pinnath Gelin Knight Armor
itm_pinnath_leader_pl|Pinnath Gelin Knight Armor
itm_pinnath_vet_footman|Pinnath Gelin Veteran Footman Armor
itm_pinnath_vet_footman_pl|Pinnath Gelin Veteran Footman Armor
itm_pinnath_warrior|Pinnath Gelin Warrior Armor
itm_pinnath_warrior_pl|Pinnath Gelin Warrior Armor
itm_pel_footman|Pelargir Footman Armor
itm_pel_footman_pl|Pelargir Footman Armor
itm_pel_jerkin|Pelargir Jerkin
itm_pel_jerkin_pl|Pelargir Jerkin
itm_pel_leader|Pelargir Leader Armor
itm_pel_leader_pl|Pelargir Leader Armor
itm_pel_marine|Pelargir Marine
itm_pel_marine_pl|Pelargir Marine
itm_pelargir_marine_leader|Pelargir Marine Leader
itm_pelargir_marine_leader_pl|Pelargir Marine Leader
itm_pelargir_regular|Pelargir Regular
itm_pelargir_regular_pl|Pelargir Regular
itm_pelargir_hood|White Hood
itm_pelargir_hood_pl|White Hood
itm_pelargir_helmet_light|Pelargir Helm
itm_pelargir_helmet_light_pl|Pelargir Helm
itm_pelargir_helmet_heavy|Pelargir Heavy Helm
itm_pelargir_helmet_heavy_pl|Pelargir Heavy Helm
itm_pelargir_greaves|Pelargir Greaves
itm_pelargir_greaves_pl|Pelargir Greaves
itm_lossarnach_shirt|Lossarnach Shirt
itm_lossarnach_shirt_pl|Lossarnach Shirt
itm_lossarnach_axeman|Lossarnach Axeman Armor
itm_lossarnach_axeman_pl|Lossarnach Axeman Armor
itm_lossarnach_leader|Lossarnach Leader Armor
itm_lossarnach_leader_pl|Lossarnach Leader Armor
itm_lossarnach_vet_axeman|Lossarnach Veteran Axeman Armor
itm_lossarnach_vet_axeman_pl|Lossarnach Veteran Axeman Armor
itm_lossarnach_vet_warrior|Lossarnach Veteran Warrior Armor
itm_lossarnach_vet_warrior_pl|Lossarnach Veteran Warrior Armor
itm_lossarnach_warrior|Lossarnach Warrior Armor
itm_lossarnach_warrior_pl|Lossarnach Warrior Armor
itm_lossarnach_cloth_cap|Lossarnach Cloth Cap
itm_lossarnach_cloth_cap_pl|Lossarnach Cloth Cap
itm_lossarnach_leather_cap|Lossarnach Leather Cap
itm_lossarnach_leather_cap_pl|Lossarnach Leather Cap
itm_lossarnach_scale_cap|Lossarnach Scale Cap
itm_lossarnach_scale_cap_pl|Lossarnach Scale Cap
itm_lossarnach_greaves|Lossarnach Greaves
itm_lossarnach_greaves_pl|Lossarnach Greaves
itm_gondor_shield_a|Gondor Square Shield
itm_gondor_shield_a_pl|Gondor Square Shield
itm_gondor_shield_b|Gondor Kite Shield
itm_gondor_shield_b_pl|Gondor Kite Shield
itm_gondor_shield_c|Gondor Tower Shield
itm_gondor_shield_c_pl|Gondor Tower Shield
itm_gondor_shield_d|Gondor Kite Shield
itm_gondor_shield_d_pl|Gondor Kite Shield
itm_gondor_shield_e|Gondor Citadel Shield
itm_gondor_shield_e_pl|Gondor Citadel Shield
itm_gon_tab_shield_a|Heraldic Gondor Round Shield
itm_gon_tab_shield_a_pl|Heraldic Gondor Round Shield
itm_gon_tab_shield_b|Heraldic Gondor Square Shield
itm_gon_tab_shield_b_pl|Heraldic Gondor Square Shield
itm_gon_tab_shield_c|Heraldic Gondor Kite Shield
itm_gon_tab_shield_c_pl|Heraldic Gondor Kite Shield
itm_gon_tab_shield_d|Heraldic Gondor Tower Shield
itm_gon_tab_shield_d_pl|Heraldic Gondor Tower Shield
itm_amroth_sword_a|Dol Amroth Sword
itm_amroth_sword_a_pl|Dol Amroth Sword
itm_amroth_sword_b|Dol Amroth Knight Sword
itm_amroth_sword_b_pl|Dol Amroth Knight Sword
itm_gondor_sword|Gondor Infantry Sword
itm_gondor_sword_pl|Gondor Infantry Sword
itm_amroth_bastard|Dol Amroth Swan Blade
itm_amroth_bastard_pl|Dol Amroth Swan Blade
itm_gondor_short_sword|Linhir Eket
itm_gondor_short_sword_pl|Linhir Eket
itm_pelargir_eket|Pelargir Eket
itm_pelargir_eket_pl|Pelargir Eket
itm_pelargir_sword|Pelargir Sword
itm_pelargir_sword_pl|Pelargir Sword
itm_gondor_ranger_sword|Gondor Ranger Sword
itm_gondor_ranger_sword_pl|Gondor Ranger Sword
itm_gondor_2h_sword|Gondor War Sword
itm_gondor_2h_sword_pl|Gondor War Sword
itm_gondor_citadel_sword|Gondor Citadel Sword
itm_gondor_citadel_sword_pl|Gondor Citadel Sword
itm_gondor_cav_sword|Gondor Cavalry Sword
itm_gondor_cav_sword_pl|Gondor Cavalry Sword
itm_gondor_spear|Gondorian Spear
itm_gondor_spear_pl|Gondorian Spear
itm_gondor_tower_spear|Gondorian Tower Spear
itm_gondor_tower_spear_pl|Gondorian Tower Spear
itm_gondor_lance|Gondor Lance
itm_gondor_lance_pl|Gondor Lance
itm_loss_axe|Gondor Fighting Axe
itm_loss_axe_pl|Gondor Fighting Axe
itm_loss_war_axe|Gondor War Axe
itm_loss_war_axe_pl|Gondor War Axe
itm_lorien_sword_a|Lorien Longsword
itm_lorien_sword_a_pl|Lorien Longsword
itm_lorien_sword_b|Lorien Shortsword
itm_lorien_sword_b_pl|Lorien Shortsword
