qst_mirkwood_sorcerer_text|Le pouvoir de Galadriel pour défendre la Lothlórien a été gêné par les rituels maléfiques d'un sorcier de Dol Guldur. Tant qu'il est vivant, il représente un grand danger pour les elfes. Recherchez-le dans la forêt de Grand'Peur, pas très loin de Dol Guldur. Utilisez la furtivité pour empêcher que l'alarme ne soit donnée car il n'y aura qu'une seule occasion de le vaincre.
qst_find_lost_spears|Trouver les lances perdues du roi Bladorthin.
qst_find_lost_spears_text|{s9} vous a demandé de trouver les lances naines perdues jadis forgées pour le roi Bladorthin. Vous devez demander la permission aux nains de chercher les lances dans les entrailles de la Montagne Solitaire.
qst_defend_village|Défendre un village
qst_raid_village|Piller un village
qst_destroy_scout_camp|Détruire un camp d'éclaireurs
qst_rescue_prisoners|Secourir {reg1} prisonniers
qst_rescue_prisoners_text|{s9} veut que vous sauviez {reg1} prisonniers.
qst_scout_enemy_town|Espionner une ville ennemie
qst_scout_enemy_town_text|{s9} vous a demandé de partir en éclaireur autour de {s13}.
qst_dispatch_scouts|Envoyer des éclaireurs
qst_dispatch_scouts_text|{s9} vous a demandé d'envoyer un groupe d'éclaireurs vers {s13}.
qst_eliminate_patrols|Éliminer {reg1} groupes ennemis
qst_eliminate_patrols_text|{s9} vous a demandé d'éliminer {reg1} groupes ennemis {s13}
qst_lend_surgeon|Prêter votre chirurgien {s3} à {s1} 
qst_lend_surgeon_text|Prêter votre chirurgien expérimenté {s3} à {s1}.
qst_follow_army|Suivre l'armée de {s9}
qst_follow_army_text|Aucun
qst_report_to_army|Faire votre rapport à {s13}
qst_report_to_army_text|Aucun
qst_deliver_cattle_to_army|Livrer {reg3} unités de nourritures à {s13}
qst_deliver_cattle_to_army_text|Aucun
qst_join_siege_with_army|Rejoindre le siège de {s14}
qst_join_siege_with_army_text|Aucun
qst_scout_waypoints|Partir en éclaireur à {s13}, {s14} et {s15}
qst_scout_waypoints_text|Aucun
qst_move_cattle_herd|Déplacer {s12} à {s13}
qst_move_cattle_herd_text|L'ancien de {s10} vous a demandé de déplacer {s12} à {s13}.
qst_escort_merchant_caravan|Escorter un convoi de ravitaillement à {s8}
qst_escort_merchant_caravan_text|Escorter le convoi de ravitaillement jusqu'à {s8} et leur parler leur quand vous serez à proximité.
qst_deliver_wine|Apporter {reg5} unités de {s6} à {s4}
qst_deliver_wine_text|Le {s9} de {s3} vous a demandé de livrer {reg5} unités de {s6} à {s4} en 7 jours.
qst_troublesome_bandits|Traquer les gobelins gênants.
qst_troublesome_bandits_text|Le {s9} de {s4} vous a demandé de traquer les gobelins gênants dans le voisinage de la ville.
qst_deal_with_looters|S'occuper des orques tribaux
qst_deal_with_looters_text|L'ancien de {s4} vous a demandé de vous occuper de plusieurs groupes d'orques tribaux autour de {s4}.
qst_deal_with_night_bandits|S'occuper des bandits nocturnes
qst_deal_with_night_bandits_text|L'ancien de {s14} vous a demandé de vous occuper des bandits nocturnes à {s14}.
qst_deliver_food|Fournir {reg5} unités de nourriture à {s3}
qst_deliver_food_text|Le {s9} de {s3} vous a demandé de lui apporter {reg5} unités de nourriture en 10 jours.
qst_deliver_iron|Fournir {reg5} unités de {s6} à {s3}
qst_deliver_iron_text|Le {s9} de {s3} vous a demandé de lui apporter {reg5} unités de {s6}.
qst_tld_introduction|Aller voir votre chef de faction
qst_tld_introduction_text|Aucun
qst_treebeard_kill_orcs|Vaincre le groupe d'orques bûcherons
qst_treebeard_kill_orcs_text|Barbebois vous demande de trouver et de tuer les orques qui coupent les arbres de Fangorn.
qst_oath_of_vengeance|Serment de Vengeance
qst_oath_of_vengeance_text|Enragé par la mort de {s1}, vous avez prêté un serment de vengeance contre les forces de {s2}. Vous devez maintenant détruire autant de membres de l'armée de {s2} que possible dans les prochains jours. Vous êtes conscient{/e} que vos partisans ont assisté à ce serment et vous ne voulez pas être {vu comme un/vue comme une} parjure. Une effusion de sang doit commencer maintenant !
qst_deliver_gift|Livrer un {s4} de {s1} de {s2} à {s3}
qst_deliver_gift_text|On vous a demandé de livrer un {s4} au {s1} des {s3} depuis {s2}.
qst_ring_hunters|Chasseurs d'anneau
qst_ring_hunters2|Chasseurs d'anneau - Terminé
qst_deliver_message_hobbit|Au sujet des hobbits
qst_blank_quest_01|Défendre les réfugiés
qst_blank_quest_02|Pourchasser les réfugiés
qst_blank_quest_03|Bataille navale
qst_blank_quest_04|Éliminer {s35} {s6} de {s7}
qst_blank_quest_05|Éliminer des soldats {s35} {s36}.
qst_blank_quest_06|Battre {s35} au combat.









qst_blank_quest_16|Renforcer la ville
qst_blank_quest_17|Tuer {reg22} {s6} durant les batailles




qst_guardian_party_quest|Le dernier combat d'Isengard
qst_quests_end|Fin des quêtes
qst_quests_end_text|.
